movie_id,movie_title,franchise,release_year,release_date,decade,movie_type,genre,sub_genre,runtime_minutes,rating,language,country,director,producer,composer,lead_actor,lead_actress,animation_type,studio,budget_million_usd,box_office_million_usd,production_cost_million_usd,marketing_cost_million_usd,opening_weekend_million_usd,domestic_box_office_million_usd,international_box_office_million_usd,roi_percent,imdb_rating,rotten_tomatoes_score,metacritic_score,audience_score,cinemas_released,streaming_platform,streaming_release_date,disney_plus_available,awards_won,oscar_nominations,oscar_wins,soundtrack_popularity,number_of_songs,has_post_credit_scene,villain_name,main_character,princess_movie,animal_sidekick,magic_theme,musical,family_friendly,based_on_book,based_on_true_story,remake,sequel,prequel,cinematic_universe,target_age_group,merchandise_sales_million_usd,theme_park_attraction,theme_park_name,video_game_adaptation,mobile_game_available,global_popularity_index,fan_rating,critic_rating,rewatchability_score,cultural_impact_score,social_media_mentions_million,search_popularity,holiday_release,summer_release,streaming_hours_million,home_media_sales_million,inflation_adjusted_box_office_million,profit_million,profit_category,success_category
DIS00537,Up: Curse,Up,1980,1980-08-12,1980s,Disney Channel Original,Animation,Sports,127,PG,English,USA,Brad Bird,Yvett Merino,Thomas Newman,Ryan Reynolds,Sofia Carson,Hybrid,Marvel Studios,398.8,533.5,368.2,115.5,80.5,264.7,268.8,10.3,5.9,57,55,42,2787,Disney+,1981-01-20,Yes,0,0,0,34,4,Yes,Scar,Pocahontas,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Marvel Cinematic Universe,Kids,118.6,No,None,No,No,38.3,5.8,5.3,2.2,4.3,7.36,43,No,Yes,29.8,36.0,1147.0,49.8,Low Profit,Average
DIS00538,Teen Beach,Teen Beach,1948,1948-04-09,1940s,Animated,Animation,Heist,83,G,English,USA,John Musker,John Lasseter,Thomas Newman,Josh Gad,Angelina Jolie,Stop Motion,Lucasfilm,59.9,225.9,51.3,23.6,31.7,124.4,101.5,201.6,6.1,62,62,62,1148,Disney+,1948-12-17,Yes,1,0,0,45,4,No,Maleficent,Snow White,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,None,Teen,46.5,No,None,No,No,34.4,5.9,5.5,3.9,3.8,8.66,43,No,No,25.3,23.4,666.4,151.0,Massive Profit,Hit
DIS00539,Brave 4,Brave,1949,1949-01-24,1940s,Pixar,Family,Time Travel,189,PG,English,UK,Pete Docter,Roy Conli,Lin-Manuel Miranda,Tom Holland,Kristen Bell,3D CGI,Pixar Animation Studios,50.2,27.4,40.4,20.4,4.1,13.1,14.3,-54.9,8.8,82,84,94,3720,Disney+,1949-11-04,Yes,4,1,0,70,15,No,Captain Hook,Tarzan,No,Yes,No,Yes,Yes,No,No,No,Yes,No,None,Everyone,95.3,No,None,No,No,40.2,8.4,6.9,3.6,3.6,13.1,33,No,No,24.8,4.5,80.1,-33.4,Loss,Flop
DIS00540,Winnie the Pooh: Reborn,Winnie the Pooh,1957,1957-06-14,1950s,Animated,Drama,Time Travel,120,G,Spanish,USA,Craig Gillespie,John Lasseter,Alan Menken,Dwayne Johnson,Zendaya,Hybrid,Lucasfilm,188.0,368.2,150.1,38.1,44.1,129.8,238.4,95.6,7.6,70,66,79,4090,Theatrical Only,,No,2,1,1,67,12,No,Yzma,Bob Parr,No,No,Yes,Yes,Yes,No,No,No,No,No,None,Everyone,102.5,No,None,No,No,39.8,7.6,7.1,2.7,3.6,14.42,44,No,Yes,0.0,68.8,1003.3,180.0,High Profit,Average
DIS00541,Kingdom of the Realm (Remake),Kingdom of the Realm,1941,1941-09-22,1940s,Animated,Sci-Fi,Mystery,82,PG,Multiple,USA,Rich Moore,Roy Conli,Thomas Newman,Jason Segel,Idina Menzel,Stop Motion,Walt Disney Animation Studios,422.0,414.3,381.7,127.1,42.2,217.7,196.6,-18.6,9.1,90,81,85,1840,Theatrical Only,,No,0,1,0,59,10,No,Scar,Tarzan,No,No,No,Yes,Yes,No,No,No,No,No,None,Everyone,147.1,No,None,No,No,42.3,8.9,8.8,4.6,3.8,9.41,40,No,No,0.0,47.2,1294.7,-94.5,Loss,Average
DIS00542,Ratatouille,Ratatouille,1951,1951-02-12,1950s,Disney Channel Original,Drama,Sports,102,PG-13,English,Japan,Craig Gillespie,Jared Bush,Lin-Manuel Miranda,Ewan McGregor,Halle Bailey,3D CGI,Walt Disney Pictures,251.2,894.6,196.2,63.9,51.1,348.5,546.1,243.9,8.8,88,78,96,3837,Disney+,1951-05-01,Yes,3,3,0,45,6,Yes,Captain Hook,Elsa,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,None,Everyone,137.1,No,None,No,No,57.3,9.0,8.9,4.6,6.4,14.29,67,No,No,54.7,177.4,2572.0,634.5,Massive Profit,Hit
DIS00543,Spirit of Dreams,Spirit of Dreams,1957,1957-10-21,1950s,Live Action,Musical,Road Trip,63,PG,English,USA,Craig Gillespie,Jonas Rivera,Thomas Newman,Chris Evans,Zoe Saldana,None,Walt Disney Pictures,61.7,74.0,57.4,23.5,9.7,44.4,29.6,-8.5,8.0,92,73,82,750,Theatrical Only,,No,1,3,0,32,8,No,Chernabog,Snow White,Yes,No,No,Yes,Yes,No,No,No,No,No,None,Teen,84.2,No,None,No,No,30.1,8.2,9.1,4.1,3.8,9.33,19,No,No,0.0,12.9,201.7,-6.9,Loss,Average
DIS00544,The Sword in the Stone,The Sword in the Stone,1955,1955-07-13,1950s,Animated,Comedy,Superhero,173,PG,English,Canada,Niki Caro,Yvett Merino,Christophe Beck,Tom Holland,Sofia Carson,Stop Motion,Walt Disney Pictures,65.5,358.4,49.7,29.0,22.9,135.4,223.0,355.4,6.4,62,50,61,4018,Disney+,1956-06-16,Yes,0,2,0,47,0,Yes,Mother Gothel,Riley,No,No,No,No,Yes,No,No,No,Yes,No,None,Kids,87.0,No,None,No,No,29.1,5.9,6.3,3.2,2.1,4.04,28,No,Yes,32.9,46.7,994.6,279.7,Massive Profit,Blockbuster
DIS00545,The Incredibles 3,The Incredibles,1944,1944-09-16,1940s,Short Film,Animation,Heist,111,G,Multiple,USA,Brad Bird,Kevin Feige,Patrick Doyle,Robert Downey Jr.,Auli'i Cravalho,2D,Disney Channel Productions,244.1,1156.7,192.6,98.0,114.0,736.9,419.8,298.0,7.0,60,52,70,3033,Theatrical Only,,No,3,1,1,41,1,No,Chernabog,Hercules,No,No,Yes,No,Yes,Yes,No,No,No,No,None,Everyone,117.1,No,None,No,No,50.2,7.1,5.1,4.5,6.2,6.52,48,No,No,0.0,93.0,3527.9,866.1,Massive Profit,Blockbuster
DIS00546,Tale of the North 2,Tale of the North,1975,1975-10-12,1970s,Pixar,Comedy,Time Travel,67,PG,Japanese,Japan,Byron Howard,Osnat Shurer,Randy Newman,Jason Segel,Sofia Carson,Hybrid,Disneytoon Studios,155.4,279.4,139.2,37.6,21.8,173.5,105.9,58.0,4.9,41,39,33,1046,Disney+,1976-05-28,Yes,0,0,0,86,13,Yes,None,Belle,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,None,Everyone,50.1,No,None,No,No,29.2,4.9,4.7,5.8,2.8,5.75,21,No,No,17.2,15.1,635.6,102.6,Medium Profit,Average
DIS00547,Legend of the Isles,Legend of the Isles,2022,2022-12-04,2020s,Live Action,Fantasy,Superhero,121,PG,Multiple,USA,Andrew Stanton,Kevin Feige,Thomas Newman,Dwayne Johnson,Idina Menzel,None,Disney Channel Productions,397.4,566.4,348.4,100.9,77.1,325.1,241.3,26.1,8.5,97,85,100,4298,DisneyNOW,2023-02-11,No,3,0,0,61,2,No,Captain Hook,Aladdin,No,No,Yes,No,Yes,No,No,No,No,No,None,Family,91.8,No,None,Yes,No,57.5,9.0,9.8,6.3,5.3,10.8,49,Yes,No,0.0,35.1,623.0,117.1,Medium Profit,Average
DIS00548,Coco: Origins,Coco,1952,1952-12-09,1950s,Disney Channel Original,Comedy,Holiday,166,PG-13,Multiple,USA,David Lowery,John Lasseter,Alan Menken,Ewan McGregor,Kristen Bell,Hybrid,Disney Channel Productions,147.4,367.6,137.8,33.9,35.8,116.5,251.1,114.1,9.0,96,95,97,3000,Disney+,1953-06-16,Yes,4,0,0,100,11,No,Maleficent,Woody,No,No,No,Yes,No,No,No,No,No,No,None,Family,42.2,No,None,No,No,38.6,8.7,10.0,3.7,4.3,8.18,46,Yes,No,18.5,62.7,1047.7,195.9,High Profit,Hit
DIS00549,Tale of Stardust,Tale of Stardust,1974,1974-08-11,1970s,Pixar,Fantasy,Time Travel,190,G,Multiple,USA,Craig Gillespie,Yvett Merino,Hans Zimmer,Will Smith,Idina Menzel,Hybrid,20th Century Studios,261.5,515.8,244.7,59.6,25.3,183.7,332.1,69.5,6.0,65,47,61,3644,Theatrical Only,,No,0,0,0,77,2,No,Mother Gothel,Nemo,No,Yes,Yes,No,Yes,No,No,No,Yes,No,None,Everyone,45.6,No,None,No,No,43.9,6.2,5.9,5.1,5.4,15.82,60,No,Yes,0.0,61.8,1186.3,211.5,Medium Profit,Average
DIS00550,Tangled 2,Tangled,1963,1963-12-22,1960s,Live Action,Comedy,Coming of Age,123,PG,English,USA,Jon Favreau,Kevin Feige,Hans Zimmer,Idris Elba,Halle Bailey,None,Pixar Animation Studios,193.2,206.4,152.4,43.6,9.5,63.7,142.7,5.3,6.9,56,65,76,4149,Disney+,1964-10-01,Yes,1,0,0,58,13,No,Judge Frollo,Aurora,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,None,Kids,74.6,No,None,No,No,27.6,6.4,6.4,3.2,2.9,7.03,28,Yes,No,15.4,19.9,531.5,10.4,Low Profit,Average
DIS00551,Tale of Wonders,Tale of Wonders,2013,2013-09-10,2010s,Live Action,Action,Mystery,99,G,English,USA,Ron Clements,Kathleen Kennedy,Germaine Franco,Dwayne Johnson,Kristen Bell,None,Marvel Studios,277.5,1133.2,210.0,60.7,63.3,417.5,715.7,318.6,6.5,76,61,55,4285,Disney+,2014-09-18,Yes,1,0,0,24,2,Yes,Mother Gothel,Mike Wazowski,No,Yes,No,No,Yes,No,No,No,Yes,No,Marvel Cinematic Universe,Kids,163.2,No,None,No,No,54.6,6.5,7.7,6.9,5.7,4.5,67,No,No,62.0,83.7,1501.5,862.5,Massive Profit,Blockbuster
DIS00552,Tangled,Tangled,1948,1948-03-19,1940s,Remake,Family,Buddy Comedy,67,PG,Hindi,USA,Rob Marshall,Roy Conli,Michael Giacchino,Dwayne Johnson,Emma Stone,Stop Motion,Walt Disney Pictures,107.1,488.1,97.2,25.0,61.0,203.9,284.2,299.4,6.6,49,54,67,3611,DisneyNOW,1948-11-25,No,0,0,0,49,1,No,Gaston,Ralph,No,No,Yes,No,Yes,No,No,Yes,No,No,None,Teen,61.3,No,None,No,No,30.6,6.3,4.8,3.2,3.2,7.15,25,No,No,0.0,69.5,1439.9,365.9,Massive Profit,Blockbuster
DIS00553,Peter Pan,Peter Pan,1957,1957-05-03,1950s,Pixar,Adventure,Road Trip,186,PG-13,English,UK,Chris Buck,Kevin Feige,Michael Giacchino,Robert Downey Jr.,Idina Menzel,Stop Motion,Walt Disney Pictures,421.1,1326.8,386.6,153.7,131.7,485.7,841.1,145.6,5.2,25,42,49,1822,Disney+,1957-08-14,Yes,0,0,0,30,0,No,None,Aladdin,No,No,No,No,No,No,No,No,Yes,No,None,Kids,183.0,No,None,Yes,No,60.3,5.6,2.6,7.1,5.7,22.36,71,No,No,59.6,246.8,3615.5,786.5,High Profit,Hit
DIS00554,Lilo & Stitch: Curse,Lilo & Stitch,1994,1994-03-21,1990s,Short Film,Musical,Fairy Tale,141,G,Multiple,USA,Ron Clements,Yvett Merino,Christophe Beck,Josh Gad,Emma Stone,Hybrid,Disney Channel Productions,21.3,92.2,19.0,5.3,9.0,48.1,44.1,279.4,4.0,33,25,30,699,Disney+ Hotstar,1994-10-14,Yes,0,0,0,73,8,Yes,Hans,Snow White,Yes,No,No,Yes,Yes,No,Yes,No,No,No,None,Family,50.6,No,None,No,No,16.6,4.1,3.5,1.6,1.0,3.52,24,No,No,15.2,8.6,166.0,67.9,Massive Profit,Blockbuster
DIS00555,Adventures of the Realm,Adventures of the Realm,1965,1965-10-22,1960s,Remake,Sci-Fi,Sports,69,PG,English,USA,Ron Clements,Kathleen Kennedy,James Newton Howard,Jason Segel,Emma Stone,None,Marvel Studios,449.5,2978.8,398.3,141.7,238.5,1230.2,1748.6,451.6,5.8,48,54,50,1983,DisneyNOW,1966-04-19,No,0,0,0,57,1,Yes,Cruella de Vil,Bob Parr,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Marvel Cinematic Universe,Kids,164.8,Yes,Disney's Animal Kingdom,Yes,No,100.0,5.5,4.9,10.0,9.6,36.0,90,No,No,0.0,423.2,7521.5,2438.8,Massive Profit,Blockbuster
DIS00556,Aladdin,Aladdin,2011,2011-10-14,2010s,Animated,Family,Sports,150,PG,English,USA,Rob Marshall,Yvett Merino,Christophe Beck,Dwayne Johnson,Halle Bailey,Hybrid,Walt Disney Pictures,130.2,127.1,113.2,54.9,11.6,77.4,49.7,-24.4,6.0,54,48,55,1238,Theatrical Only,,No,0,1,0,64,1,No,Judge Frollo,Miguel,No,No,Yes,No,Yes,No,No,No,Yes,No,None,Family,65.4,No,None,No,No,27.8,6.1,5.5,1.6,3.2,8.4,23,No,No,0.0,11.5,174.8,-41.0,Loss,Average
DIS00557,Fantasia,Fantasia,1985,1985-02-11,1980s,Live Action,Animation,Fairy Tale,82,G,English,USA,Ron Clements,Kevin Feige,Lin-Manuel Miranda,Ryan Reynolds,Emma Watson,None,Pixar Animation Studios,348.3,886.2,293.9,107.3,98.7,322.7,563.5,120.9,4.1,35,25,30,3532,DisneyNOW,1986-03-02,No,0,0,0,56,5,No,Ursula,Tiana,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,None,Family,81.7,No,None,No,No,41.6,4.4,3.0,3.5,5.1,15.12,46,No,No,0.0,81.8,1794.6,485.0,High Profit,Hit
DIS00558,Hocus Pocus 2,Hocus Pocus,1940,1940-01-25,1940s,Animated,Fantasy,Heist,175,G,English,USA,Marc Webb,Jared Bush,Michael Giacchino,Dwayne Johnson,Lily James,3D CGI,Lucasfilm,294.2,1569.0,233.8,80.2,81.5,550.5,1018.5,399.7,5.7,60,36,51,1114,Disney+,1940-09-03,Yes,0,0,0,76,14,No,Hans,Mal,No,No,Yes,Yes,Yes,No,No,No,No,No,None,Kids,91.8,No,None,Yes,No,75.0,6.0,6.2,7.4,7.4,11.16,79,No,No,54.5,175.5,4942.3,1255.0,Massive Profit,Blockbuster
DIS00559,Tarzan,Tarzan,2006,2006-08-07,2000s,Pixar,Adventure,Fairy Tale,169,G,English,USA,David Lowery,John Lasseter,Alan Menken,Chris Pratt,Emma Stone,Hybrid,Lucasfilm,281.4,291.0,244.3,107.5,31.0,110.9,180.1,-17.3,6.8,63,50,62,4366,Theatrical Only,,No,1,0,0,63,12,No,Mother Gothel,Merida,Yes,Yes,No,Yes,Yes,No,No,No,No,No,None,Everyone,70.7,No,None,No,No,34.2,7.1,6.2,4.2,3.8,4.52,34,No,Yes,0.0,26.1,436.5,-60.8,Loss,Average
DIS00560,Pinocchio 4,Pinocchio,2026,2026-08-05,2020s,Live Action,Musical,Buddy Comedy,160,PG,Multiple,USA,Pete Docter,Jared Bush,James Newton Howard,Chris Evans,Zendaya,None,Disney Channel Productions,272.8,864.5,207.9,68.4,96.6,329.3,535.2,212.9,6.8,62,56,63,3558,Disney+,2026-10-09,Yes,2,0,0,66,12,No,Ursula,Stitch,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,None,Everyone,94.3,No,None,No,No,57.4,6.6,6.2,7.5,5.9,18.34,54,No,Yes,66.0,94.3,864.5,588.2,Massive Profit,Hit
DIS00561,The Magic the Realm,The Magic the Realm,1953,1953-06-15,1950s,Disney Channel Original,Fantasy,Coming of Age,76,PG-13,English,USA,Brad Bird,Kathleen Kennedy,Hans Zimmer,Tom Holland,Angelina Jolie,Stop Motion,Walt Disney Animation Studios,278.8,139.5,222.4,122.4,17.0,72.9,66.6,-59.5,6.8,61,55,67,1360,Disney+,1954-03-13,Yes,1,0,0,33,0,No,Hades,Ariel,Yes,Yes,Yes,No,No,No,No,No,No,No,None,Kids,67.4,No,None,No,No,20.5,7.1,6.0,1.8,1.9,2.4,22,No,Yes,16.4,20.5,394.1,-205.3,Loss,Flop
DIS00562,Tale of Wonders,Tale of Wonders,1942,1942-05-17,1940s,Pixar,Comedy,Sports,135,G,Hindi,USA,Brad Bird,Kathleen Kennedy,James Newton Howard,Ewan McGregor,Emma Watson,Hybrid,Walt Disney Animation Studios,254.8,486.5,217.1,65.9,29.2,207.3,279.2,71.9,5.7,64,48,59,1510,Disney+,1942-07-30,Yes,0,0,0,65,1,Yes,Ursula,Ralph,No,Yes,Yes,No,Yes,No,Yes,No,No,No,None,Kids,43.5,No,None,No,No,30.4,6.0,6.3,4.3,2.8,4.85,29,No,No,18.4,57.3,1508.2,203.5,Medium Profit,Average
DIS00563,Hercules,Hercules,2011,2011-04-13,2010s,Pixar,Musical,Mystery,161,PG,English,Japan,Kirk Wise,John Lasseter,Hans Zimmer,Ryan Reynolds,Emma Stone,2D,Walt Disney Pictures,228.9,2300.7,183.8,58.9,417.6,1367.4,933.3,848.0,5.6,47,48,44,4327,Disney+,2012-02-23,Yes,0,0,0,73,13,No,Shan Yu,Tiana,Yes,No,No,Yes,Yes,No,Yes,No,No,No,None,Kids,149.4,Yes,Disneyland,Yes,Yes,96.0,5.7,4.5,8.5,10.0,9.75,100,No,No,78.6,350.7,3163.5,2058.0,Massive Profit,Mega Blockbuster
DIS00564,Legend of the Forest: Secret,Legend of the Forest,1989,1989-02-24,1980s,Animated,Adventure,Superhero,128,PG-13,French,USA,Rich Moore,Jason Owen,Patrick Doyle,Jason Segel,Auli'i Cravalho,Stop Motion,20th Century Studios,395.3,1532.2,308.8,151.9,170.6,616.3,915.9,232.6,6.0,46,32,55,1645,Theatrical Only,,No,0,1,0,78,0,No,Hans,Hiro,No,No,Yes,No,No,Yes,No,No,No,No,None,Teen,160.7,Yes,Tokyo Disneyland,No,No,76.4,6.0,4.9,6.4,7.9,16.21,78,No,No,0.0,116.1,2949.5,1071.5,Massive Profit,Hit
DIS00565,Robin Hood (Remake),Robin Hood,2024,2024-05-26,2020s,Animated,Action,Superhero,140,G,English,USA,Byron Howard,Roy Conli,Germaine Franco,Tom Holland,Emma Watson,3D CGI,Lucasfilm,339.3,270.2,266.7,101.3,21.3,84.3,185.9,-26.6,6.9,62,61,65,1476,Disney+,2025-03-28,Yes,3,0,0,34,9,No,Ursula,Rapunzel,Yes,No,No,Yes,Yes,No,No,No,No,No,None,Kids,92.6,No,None,No,No,30.8,7.1,6.0,4.0,2.7,5.38,33,No,No,36.4,32.0,283.7,-97.8,Loss,Flop
DIS00566,The Golden the North: Awakens,Standalone,2013,2013-12-07,2010s,Pixar,Fantasy,Buddy Comedy,123,G,English,USA,Chris Buck,John Lasseter,Germaine Franco,Johnny Depp,Lily James,Stop Motion,20th Century Studios,231.7,381.4,202.3,56.1,25.8,158.0,223.4,47.6,6.9,46,59,64,557,DisneyNOW,2014-10-06,No,0,0,0,38,1,No,Gaston,Cinderella,Yes,Yes,Yes,No,Yes,No,No,No,No,No,None,Everyone,53.8,No,None,No,No,30.8,7.2,4.2,4.0,2.9,3.98,36,Yes,No,0.0,71.7,505.4,123.0,Medium Profit,Average
DIS00567,The Rescuers,The Rescuers,1968,1968-02-08,1960s,Animated,Family,Road Trip,110,PG,Japanese,USA,Nathan Greno,Yvett Merino,Patrick Doyle,Ewan McGregor,Angelina Jolie,Stop Motion,Pixar Animation Studios,398.2,1303.9,351.3,171.3,98.9,611.5,692.4,149.5,5.5,48,56,55,2432,DisneyNOW,1968-06-10,No,0,0,0,48,1,No,Dr. Facilier,Mirabel,No,No,No,No,Yes,Yes,No,No,Yes,No,None,Kids,51.1,No,None,No,No,62.5,5.1,4.8,5.6,6.6,22.91,66,No,No,0.0,112.0,3194.6,781.3,High Profit,Hit
DIS00568,The Enchanted the Sea,The Enchanted the Sea,1938,1938-09-21,1930s,Short Film,Drama,Coming of Age,148,G,English,Japan,Rich Moore,Roy Conli,Lin-Manuel Miranda,Tom Holland,Zendaya,Hybrid,20th Century Studios,337.5,1238.1,290.8,97.1,133.3,602.5,635.6,219.2,5.3,30,41,44,3171,DisneyNOW,1939-08-29,No,0,0,0,67,1,No,Yzma,Stitch,No,No,Yes,No,Yes,No,No,No,No,No,None,Everyone,161.8,No,None,No,No,54.0,5.3,3.3,4.7,5.0,18.1,42,No,No,0.0,83.7,3961.9,850.2,Massive Profit,Hit
DIS00569,Zootopia,Zootopia,1940,1940-06-26,1940s,Short Film,Drama,Holiday,184,G,English,USA,Ron Clements,Jared Bush,Randy Newman,Chris Pratt,Angelina Jolie,2D,Disneytoon Studios,166.0,163.6,141.9,41.5,31.5,102.6,61.0,-10.8,5.6,57,42,51,2955,Disney+,1941-03-27,Yes,0,0,0,69,1,No,None,Hercules,No,Yes,Yes,No,Yes,Yes,No,No,No,No,None,Everyone,101.3,No,None,No,No,31.0,5.7,6.1,3.2,2.9,5.44,33,No,Yes,29.7,9.8,515.3,-19.8,Loss,Average
DIS00570,Kingdom of Dreams 2,Standalone,2017,2017-03-24,2010s,Disney Channel Original,Animation,Sports,182,G,English,USA,Gary Trousdale,Roy Conli,Alan Menken,Ewan McGregor,Emma Stone,2D,Disneytoon Studios,103.5,613.7,88.4,30.2,107.4,378.9,234.8,417.5,6.7,63,68,62,3807,Theatrical Only,,No,1,0,0,47,2,No,None,Hercules,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,None,Kids,141.4,No,None,No,No,45.9,6.6,6.6,5.2,4.3,11.56,40,No,No,0.0,106.1,751.8,495.1,Massive Profit,Blockbuster
DIS00571,Tale of Wonders,Tale of Wonders,1948,1948-07-20,1940s,Short Film,Action,Road Trip,137,G,English,USA,Chris Buck,Peter Del Vecho,Lin-Manuel Miranda,Tom Holland,Halle Bailey,Hybrid,Disney Channel Productions,328.6,426.0,306.4,108.7,57.4,269.2,156.8,2.6,7.5,80,65,74,1704,Disney+,1949-03-03,Yes,1,0,0,54,11,No,Chernabog,Pocahontas,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,None,Kids,70.7,No,None,No,No,41.1,8.0,8.2,4.2,3.6,4.78,39,No,Yes,31.8,38.3,1256.7,10.9,Low Profit,Average
DIS00572,Kingdom of the Realm 3,Kingdom of the Realm,2009,2009-08-01,2000s,Pixar,Musical,Fairy Tale,153,G,Multiple,India,Dean DeBlois,Jason Owen,Michael Giacchino,Jason Segel,Emma Stone,Stop Motion,Disney Channel Productions,203.8,765.7,154.2,54.1,66.4,465.8,299.9,267.6,6.2,60,43,53,3888,Theatrical Only,,No,1,1,0,99,14,No,Captain Hook,Aladdin,No,No,No,Yes,Yes,No,No,No,No,No,None,Family,159.6,No,None,No,No,46.8,5.6,5.7,4.1,4.1,12.86,48,No,Yes,0.0,131.4,1091.1,557.4,Massive Profit,Hit
DIS00573,The Little Mermaid 2,Standalone,1986,1986-08-27,1980s,Pixar,Family,Coming of Age,66,G,English,USA,Dean DeBlois,Yvett Merino,Hans Zimmer,Robert Downey Jr.,Emma Stone,Stop Motion,Walt Disney Animation Studios,34.4,39.4,29.2,9.0,4.0,14.1,25.3,3.1,6.4,61,55,54,3052,Theatrical Only,,No,0,0,0,10,1,No,Gaston,Mal,No,No,No,No,Yes,No,No,No,No,No,None,Kids,25.7,No,None,No,No,28.2,6.4,6.7,4.0,2.6,3.37,26,No,Yes,0.0,5.7,78.8,1.2,Low Profit,Average
DIS00574,The Enchanted the Sea,The Enchanted the Sea,2007,2007-11-11,2000s,Short Film,Comedy,Mystery,156,PG,French,Japan,Pete Docter,Yvett Merino,Randy Newman,Will Smith,Zoe Saldana,2D,Disneytoon Studios,443.2,3046.0,376.3,111.9,281.4,1368.8,1677.2,523.9,5.2,43,38,45,1152,Theatrical Only,,No,0,0,0,52,2,No,Maleficent,Ralph,No,No,No,No,Yes,Yes,No,No,Yes,No,None,Teen,285.2,No,None,Yes,Yes,100.0,5.6,4.4,9.5,9.2,10.4,99,Yes,No,0.0,163.2,4492.9,2557.8,Massive Profit,Blockbuster
DIS00575,Fantasia 4,Fantasia,1942,1942-02-10,1940s,Remake,Adventure,Holiday,174,PG,English,Japan,Kirk Wise,Yvett Merino,Patrick Doyle,Chris Pratt,Anne Hathaway,None,Disneytoon Studios,67.5,708.9,52.3,19.6,142.7,419.1,289.8,886.0,7.7,57,87,69,1819,Disney+,1942-10-12,Yes,1,0,0,70,0,No,Hades,Stitch,No,No,No,No,Yes,No,No,Yes,No,No,None,Everyone,126.6,No,None,No,No,44.4,7.7,6.0,4.1,5.1,4.11,44,No,No,39.6,81.7,2197.6,637.0,Massive Profit,Mega Blockbuster
DIS00576,Pinocchio: New World,Pinocchio,2023,2023-07-22,2020s,Live Action,Drama,Time Travel,99,G,English,UK,John Musker,Peter Del Vecho,James Newton Howard,Tom Holland,Kristen Bell,None,Pixar Animation Studios,12.5,31.5,10.1,3.3,3.5,16.2,15.3,135.1,6.9,56,60,58,3946,Disney+,2024-01-29,Yes,1,0,0,57,2,No,Maleficent,WALL-E,No,No,No,No,Yes,Yes,No,No,No,No,None,Kids,26.8,No,None,No,No,9.2,7.1,6.1,1.0,1.0,1.38,9,No,Yes,7.5,6.1,33.9,18.1,High Profit,Hit
DIS00577,Lilo & Stitch: Journey,Lilo & Stitch,1968,1968-11-09,1960s,Short Film,Romance,Sports,120,G,English,USA,Andrew Stanton,Jared Bush,Randy Newman,Will Smith,Lily James,Hybrid,Pixar Animation Studios,143.9,258.6,114.7,45.3,16.5,107.2,151.4,61.6,6.2,61,47,55,792,Disney+,1969-01-30,Yes,1,2,1,65,6,No,None,Cinderella,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,None,Teen,35.1,No,None,No,No,27.7,6.3,5.5,2.8,3.5,10.3,23,Yes,No,25.6,49.9,633.6,98.6,Medium Profit,Average
DIS00578,Sister Act,Standalone,1945,1945-10-10,1940s,Disney Channel Original,Action,Mystery,154,G,English,USA,David Lowery,Peter Del Vecho,Thomas Newman,Robert Downey Jr.,Halle Bailey,Stop Motion,Disney Channel Productions,404.0,1568.6,334.5,154.8,112.9,621.2,947.4,220.6,7.6,69,58,62,3368,DisneyNOW,1946-09-21,No,1,0,0,72,1,No,Maleficent,WALL-E,No,No,No,No,Yes,No,No,No,No,No,None,Kids,149.3,No,None,Yes,No,74.7,7.7,7.3,6.8,6.6,17.26,69,No,No,0.0,266.9,4745.0,1079.3,Massive Profit,Hit
DIS00579,The Enchanted Wonders (Remake),The Enchanted Wonders,1947,1947-04-24,1940s,Live Action,Family,Sports,76,PG-13,English,Canada,Rich Moore,Roy Conli,Lin-Manuel Miranda,Will Smith,Anne Hathaway,None,Disney Channel Productions,375.6,567.1,312.9,135.2,35.1,219.2,347.9,26.6,5.7,49,45,44,3478,Disney+,1948-01-07,Yes,0,0,0,39,7,Yes,Shan Yu,Moana,Yes,Yes,No,Yes,No,No,No,No,No,No,None,Everyone,47.4,No,None,No,No,42.5,5.6,5.0,3.7,5.0,16.52,42,No,No,40.2,46.0,1687.1,119.0,Medium Profit,Average
